Andrea, 14
2013-09-09T18:00:00, 26.6, -65.9, LO
2013-09-10T00:00:00, 27.6, -65.1, TD
2013-09-10T06:00:00, 29.0, -65.0, TS
2013-09-10T12:00:00, 30.1, -64.8, TS
2013-09-10T18:00:00, 31.1, -64.7, TS
2013-09-11T00:00:00, 31.9, -64.9, TS
2013-09-11T06:00:00, 32.3, -65.4, TS
2013-09-11T12:00:00, 32.5, -65.7, TS
2013-09-11T18:00:00, 32.6, -66.2, TS
2013-09-12T00:00:00, 32.9, -66.8, TD
2013-09-12T06:00:00, 33.2, -67.4, TD
2013-09-12T12:00:00, 33.6, -67.6, TS
2013-09-12T18:00:00, 34.0, -67.9, TS
2013-09-13T00:00:00, 34.7, -68.1, TS
2013-09-13T06:00:00, 35.9, -67.5, TD
2013-09-13T12:00:00, 37.7, -66.6, TD
Eight, 4
2013-09-06T12:00:00, 22.4, -97.4, TD
2013-09-06T18:00:00, 22.3, -97.9, TD
2013-09-07T00:00:00, 21.9, -98.5, TD
2013-09-07T06:00:00, 21.5, -99.0, LO
Humberto, 46
2013-09-08T00:00:00, 13.0, -17.6, LO
2013-09-08T06:00:00, 13.0, -18.4, LO
2013-09-08T12:00:00, 13.0, -19.3, LO
2013-09-08T18:00:00, 13.0, -20.3, TD
2013-09-09T00:00:00, 13.1, -21.3, TD
2013-09-09T06:00:00, 13.3, -22.4, TS
2013-09-09T12:00:00, 13.5, -23.6, TS
2013-09-09T18:00:00, 13.7, -24.6, TS
2013-09-10T00:00:00, 13.9, -25.5, TS
2013-09-10T06:00:00, 14.1, -26.5, TS
2013-09-10T12:00:00, 14.3, -27.3, TS
2013-09-10T18:00:00, 14.7, -27.9, TS
2013-09-11T00:00:00, 15.1, -28.3, TS
2013-09-11T06:00:00, 15.6, -28.6, TS
2013-09-11T12:00:00, 16.3, -28.9, HU
2013-09-11T18:00:00, 17.4, -28.9, HU
2013-09-12T00:00:00, 18.6, -28.9, HU
2013-09-12T06:00:00, 19.9, -28.9, HU
2013-09-12T12:00:00, 21.2, -28.9, HU
2013-09-12T18:00:00, 22.3, -29.1, HU
2013-09-13T00:00:00, 23.2, -29.5, HU
2013-09-13T06:00:00, 24.0, -30.0, TS
2013-09-13T12:00:00, 24.6, -30.8, TS
2013-09-13T18:00:00, 24.8, -31.7, TS
2013-09-14T00:00:00, 24.8, -32.6, LO
2013-09-14T06:00:00, 24.9, -33.6, LO
2013-09-14T12:00:00, 25.2, -34.8, LO
2013-09-14T18:00:00, 25.5, -36.3, LO
2013-09-15T00:00:00, 25.6, -37.8, TS
2013-09-15T06:00:00, 25.6, -38.9, TS
2013-09-15T12:00:00, 25.9, -39.7, TS
2013-09-15T18:00:00, 26.4, -40.4, TS
2013-09-16T00:00:00, 26.7, -41.3, TS
2013-09-16T06:00:00, 26.7, -42.4, TS
2013-09-16T12:00:00, 26.8, -42.9, TS
2013-09-16T18:00:00, 26.9, -43.3, TS
2013-09-17T00:00:00, 27.0, -43.2, TS
2013-09-17T06:00:00, 27.4, -42.9, TS
2013-09-17T12:00:00, 28.4, -42.6, SS
2013-09-17T18:00:00, 29.5, -42.7, SS
2013-09-18T00:00:00, 30.5, -43.2, SS
2013-09-18T06:00:00, 31.1, -43.6, SD
2013-09-18T12:00:00, 31.6, -43.9, SD
2013-09-18T18:00:00, 32.0, -44.1, SD
2013-09-19T00:00:00, 32.5, -44.3, SD
2013-09-19T06:00:00, 33.0, -44.5, SD
Ingrid, 22
2013-09-12T06:00:00, 19.3, -92.2, LO
2013-09-12T12:00:00, 19.6, -92.9, LO
2013-09-12T18:00:00, 19.7, -93.6, TD
2013-09-13T00:00:00, 19.7, -94.1, TD
2013-09-13T06:00:00, 19.6, -94.6, TD
2013-09-13T12:00:00, 19.3, -95.1, TS
2013-09-13T18:00:00, 19.1, -95.3, TS
2013-09-14T00:00:00, 19.3, -95.3, TS
2013-09-14T06:00:00, 19.6, -95.1, TS
2013-09-14T12:00:00, 20.3, -94.6, TS
2013-09-14T18:00:00, 21.0, -94.4, HU
2013-09-15T00:00:00, 21.6, -94.7, HU
2013-09-15T06:00:00, 22.0, -95.2, HU
2013-09-15T12:00:00, 22.4, -95.6, HU
2013-09-15T18:00:00, 22.7, -95.9, HU
2013-09-16T00:00:00, 23.0, -96.2, HU
2013-09-16T06:00:00, 23.4, -96.9, TS
2013-09-16T11:15:00, 23.7, -97.7, TS
2013-09-16T12:00:00, 23.7, -97.8, TS
2013-09-16T18:00:00, 23.7, -98.7, TS
2013-09-17T00:00:00, 23.7, -99.2, TD
2013-09-17T06:00:00, 23.7, -99.7, LO
Jerry, 33
2013-09-28T00:00:00, 21.1, -50.0, LO
2013-09-28T06:00:00, 22.2, -50.3, LO
2013-09-28T12:00:00, 23.3, -50.6, LO
2013-09-28T18:00:00, 24.2, -50.6, LO
2013-09-29T00:00:00, 24.9, -50.4, TD
2013-09-29T06:00:00, 25.6, -49.7, TD
2013-09-29T12:00:00, 26.2, -49.0, TD
2013-09-29T18:00:00, 26.7, -48.2, TD
2013-09-30T00:00:00, 27.1, -47.5, TD
2013-09-30T06:00:00, 27.2, -46.8, TS
2013-09-30T12:00:00, 27.3, -46.0, TS
2013-09-30T18:00:00, 27.3, -45.0, TS
2013-10-01T00:00:00, 27.5, -43.9, TS
2013-10-01T06:00:00, 27.7, -43.6, TS
2013-10-01T12:00:00, 28.1, -43.5, TS
2013-10-01T18:00:00, 28.1, -43.5, TS
2013-10-02T00:00:00, 28.1, -43.7, TS
2013-10-02T06:00:00, 28.1, -43.9, TS
2013-10-02T12:00:00, 28.6, -43.4, TS
2013-10-02T18:00:00, 29.0, -42.9, TS
2013-10-03T00:00:00, 29.4, -42.4, TS
2013-10-03T06:00:00, 30.1, -41.7, TS
2013-10-03T12:00:00, 30.8, -40.6, TS
2013-10-03T18:00:00, 31.5, -39.3, LO
2013-10-04T00:00:00, 32.5, -38.0, LO
2013-10-04T06:00:00, 33.1, -36.6, LO
2013-10-04T12:00:00, 33.7, -35.0, LO
2013-10-04T18:00:00, 34.2, -33.7, LO
2013-10-05T00:00:00, 34.5, -32.7, LO
2013-10-05T06:00:00, 35.0, -31.7, LO
2013-10-05T12:00:00, 35.9, -30.7, LO
2013-10-05T18:00:00, 36.7, -29.8, LO
2013-10-06T00:00:00, 38.0, -28.9, LO
Karen, 14
2013-10-03T06:00:00, 21.5, -86.8, TS
2013-10-03T12:00:00, 22.1, -87.4, TS
2013-10-03T18:00:00, 22.8, -88.1, TS
2013-10-03T21:00:00, 23.3, -88.5, TS
2013-10-04T00:00:00, 23.9, -89.0, TS
2013-10-04T06:00:00, 24.5, -89.5, TS
2013-10-04T12:00:00, 25.2, -89.9, TS
2013-10-04T18:00:00, 25.8, -90.2, TS
2013-10-05T00:00:00, 26.1, -90.5, TS
2013-10-05T06:00:00, 26.7, -91.0, TS
2013-10-05T12:00:00, 27.6, -91.6, TS
2013-10-05T18:00:00, 27.9, -91.8, TS
2013-10-06T00:00:00, 28.1, -91.9, TD
2013-10-06T06:00:00, 28.1, -91.9, TD
Lorenzo, 21
2013-10-21T06:00:00, 27.6, -55.9, TD
2013-10-21T12:00:00, 28.2, -55.6, TS
2013-10-21T18:00:00, 28.8, -55.0, TS
2013-10-22T00:00:00, 29.1, -54.2, TS
2013-10-22T06:00:00, 29.3, -53.3, TS
2013-10-22T12:00:00, 29.4, -52.4, TS
2013-10-22T18:00:00, 29.5, -51.5, TS
2013-10-23T00:00:00, 29.5, -50.6, TS
2013-10-23T06:00:00, 29.5, -49.8, TS
2013-10-23T12:00:00, 29.4, -49.3, TS
2013-10-23T18:00:00, 29.3, -48.9, TS
2013-10-24T00:00:00, 29.4, -48.4, TD
2013-10-24T06:00:00, 29.7, -48.0, TD
2013-10-24T12:00:00, 30.1, -47.7, LO
2013-10-24T18:00:00, 30.5, -47.2, LO
2013-10-25T00:00:00, 30.7, -46.7, LO
2013-10-25T06:00:00, 31.0, -46.1, LO
2013-10-25T12:00:00, 31.3, -45.7, LO
2013-10-25T18:00:00, 31.6, -45.3, LO
2013-10-26T00:00:00, 32.1, -44.7, LO
2013-10-26T06:00:00, 32.8, -43.9, LO
Melissa, 26
2013-11-17T00:00:00, 23.9, -52.4, EX
2013-11-17T06:00:00, 24.3, -52.7, EX
2013-11-17T12:00:00, 25.0, -52.9, EX
2013-11-17T18:00:00, 26.0, -52.9, EX
2013-11-18T00:00:00, 27.1, -52.7, EX
2013-11-18T06:00:00, 28.3, -52.7, EX
2013-11-18T12:00:00, 29.1, -53.4, SS
2013-11-18T18:00:00, 29.7, -54.0, SS
2013-11-19T00:00:00, 30.2, -54.5, SS
2013-11-19T06:00:00, 30.8, -54.7, SS
2013-11-19T12:00:00, 31.6, -54.7, SS
2013-11-19T18:00:00, 32.5, -54.4, SS
2013-11-20T00:00:00, 33.3, -53.2, SS
2013-11-20T06:00:00, 34.1, -51.4, TS
2013-11-20T12:00:00, 35.1, -49.0, TS
2013-11-20T18:00:00, 36.3, -46.4, TS
2013-11-21T00:00:00, 37.5, -43.5, TS
2013-11-21T06:00:00, 38.8, -40.0, TS
2013-11-21T12:00:00, 39.9, -36.6, TS
2013-11-21T18:00:00, 40.7, -33.3, TS
2013-11-22T00:00:00, 41.3, -30.2, LO
2013-11-22T06:00:00, 41.6, -27.5, LO
2013-11-22T12:00:00, 41.6, -24.7, EX
2013-11-22T18:00:00, 41.3, -22.0, EX
2013-11-23T00:00:00, 40.8, -19.5, EX
2013-11-23T06:00:00, 40.0, -17.1, EX
Unnamed, 16
2013-12-03T18:00:00, 34.3, -27.7, EX
2013-12-04T00:00:00, 33.9, -27.8, EX
2013-12-04T06:00:00, 33.1, -28.9, EX
2013-12-04T12:00:00, 32.2, -28.5, EX
2013-12-04T18:00:00, 31.9, -27.9, EX
2013-12-05T00:00:00, 32.4, -27.5, SS
2013-12-05T06:00:00, 33.0, -27.4, SS
2013-12-05T12:00:00, 33.5, -27.7, SS
2013-12-05T18:00:00, 33.7, -27.8, SS
2013-12-06T00:00:00, 33.9, -27.9, SS
2013-12-06T06:00:00, 33.9, -27.1, SS
2013-12-06T12:00:00, 34.5, -26.9, SS
2013-12-06T18:00:00, 35.1, -27.0, SS
2013-12-07T00:00:00, 35.8, -27.1, SS
2013-12-07T06:00:00, 36.5, -27.4, LO
2013-12-07T12:00:00, 37.1, -27.8, LO
