0	18.24729047	-35.76181107	0	0
60	18.17700033	-35.70363597	0	0
120	18.10668563	-35.64538233	0	0
180	18.03597699	-35.58676466	0	0
240	17.96554822	-35.52813283	0	0
300	17.89524735	-35.46969194	0	0
360	17.82525938	-35.4114616	0	0
420	17.75516446	-35.35310461	0	0
480	17.68466326	-35.2945918	0	0
540	17.61403031	-35.23594304	0	0
600	17.543926	-35.17733443	0	0
660	17.47393048	-35.11879161	0	0
720	17.40229681	-35.0612646	0	0
780	17.33005034	-35.00468004	0	0
840	17.25817082	-34.94839984	0	0
900	17.18657856	-34.89237243	0	0
960	17.11452998	-34.83601453	0	0
1020	17.04207337	-34.77935295	0	0
1080	16.96953412	-34.72264602	0	0
1140	16.89671818	-34.66574958	0	0
1200	16.82361374	-34.60864283	0	0
1260	16.75046973	-34.55152863	0	0
1320	16.67770173	-34.49473335	0	0
1380	16.60515913	-34.43813221	0	0
1440	16.53276681	-34.38167414	0	0
1500	16.45974761	-34.32474727	0	0
1560	16.38649908	-34.26766156	0	0
1620	16.31343612	-34.21073897	0	0
1680	16.24131312	-34.15457326	0	0
1740	16.16920352	-34.0984415	0	0
1800	16.09720104	-34.04240512	0	0
1860	16.02529965	-33.98647746	0	0
1920	15.95326181	-33.93045844	0	0
1980	15.88098013	-33.87427303	0	0
2040	15.80830836	-33.81781169	0	0
2100	15.73583147	-33.76150835	0	0
2160	15.66372933	-33.70552177	0	0
2220	15.59149534	-33.6494527	0	0
2280	15.51941928	-33.59352705	0	0
2340	15.44698899	-33.53734374	0	0
2400	15.37408395	-33.48081887	0	0
2460	15.30069586	-33.42393223	0	0
2520	15.2273335	-33.3670901	0	0
2580	15.15354015	-33.30993005	0	0
2640	15.0799322	-33.25292816	0	0
2700	15.00685357	-33.19636608	0	0
2760	14.93407661	-33.14004983	0	0
2820	14.8618759	-33.0842049	0	0
2880	14.78946841	-33.02822535	0	0
2940	14.71679958	-32.97205151	0	0
3000	14.64420173	-32.9159573	0	0
3060	14.57138588	-32.8597035	0	0
3120	14.49898099	-32.80379126	0	0
3180	14.42658062	-32.74789964	0	0
3240	14.35381916	-32.69173904	0	0
3300	14.28127639	-32.63577484	0	0
3360	14.21071015	-32.58135491	0	0
3420	14.14132392	-32.527397	0	0
3480	14.07349111	-32.47319743	0	0
3540	14.00554103	-32.41891396	0	0
3600	13.93763487	-32.36468389	0	0
3660	13.86971396	-32.31046295	0	0
3720	13.80167906	-32.25616607	0	0
3780	13.73405336	-32.20221159	0	0
3840	13.66620379	-32.14808973	0	0
3900	13.59864548	-32.09422016	0	0
3960	13.53124886	-32.04049459	0	0
4020	13.46398861	-31.98689332	0	0
4080	13.39653499	-31.93315007	0	0
4140	13.32903511	-31.87938611	0	0
4200	13.2616229	-31.82570622	0	0
4260	13.19434773	-31.77215441	0	0
4320	13.12707558	-31.71861785	0	0
4380	13.06024826	-31.66545429	0	0
4440	12.99363568	-31.61247564	0	0
4500	12.92720826	-31.55965783	0	0
4560	12.8606433	-31.5067479	0	0
4620	12.79386727	-31.45368207	0	0
4680	12.7270889	-31.4006253	0	0
4740	12.6604951	-31.3477323	0	0
4800	12.59391085	-31.29486856	0	0
4860	12.527624	-31.24224119	0	0
4920	12.46141241	-31.18969445	0	0
4980	12.39506638	-31.13705652	0	0
5040	12.32886351	-31.08453786	0	0
5100	12.26293783	-31.0322601	0	0
5160	12.19730451	-30.98022373	0	0
5220	12.13073887	-30.9274558	0	0
5280	12.06374902	-30.87437631	0	0
5340	11.99693318	-30.82143956	0	0
5400	11.92905863	-30.76767652	0	0
5460	11.86118944	-30.71393738	0	0
5520	11.79250485	-30.65954788	0	0
5580	11.72292307	-30.60573748	0	0
5640	11.65111078	-30.55480418	0	0
5700	11.57952547	-30.50406232	0	0
5760	11.5081259	-30.45345976	0	0
5820	11.43809787	-30.40385331	0	0
5880	11.36745502	-30.35380321	0	0
5940	11.29670053	-30.30370046	0	0
6000	11.22658339	-30.25405982	0	0
6060	11.15722549	-30.20497413	0	0
6120	11.08756986	-30.15567622	0	0
6180	11.01734041	-30.10598989	0	0
6240	10.94717332	-30.05635645	0	0
6300	10.87732474	-30.00696667	0	0
6360	10.80739855	-29.95752409	0	0
6420	10.73768509	-29.90825593	0	0
6480	10.66809962	-29.85908224	0	0
6540	10.59832958	-29.80978542	0	0
6600	10.52736897	-29.7596572	0	0
6660	10.4566568	-29.709721	0	0
6720	10.38717234	-29.66067153	0	0
6780	10.31818667	-29.61198675	0	0
6840	10.24899197	-29.56315094	0	0
6900	10.17923417	-29.51393634	0	0
6960	10.11141225	-29.46409771	0	0
7020	10.04508734	-29.41190628	0	0
7080	9.977926919	-29.35906475	0	0
7140	9.909394551	-29.30514431	0	0
7200	9.840282574	-29.25078699	0	0
7260	9.77191885	-29.19704156	0	0
7320	9.70307149	-29.1429145	0	0
7380	9.648088552	-29.07748645	0	0
7440	9.665395338	-28.99446278	0	0
7500	9.746669456	-28.95694538	0	0
7560	9.841140211	-28.97857656	0	0
7620	9.935490433	-29.00044469	0	0
7680	10.03166934	-29.00000816	0	0
7740	10.12813473	-28.99993113	0	0
7800	10.22432193	-28.99984815	0	0
7860	10.32134992	-28.99975285	0	0
7920	10.41936907	-28.99966568	0	0
7980	10.51729007	-28.99958722	0	0
8040	10.6159506	-28.9995024	0	0
8100	10.71503459	-28.99942361	0	0
8160	10.81412536	-28.99934758	0	0
8220	10.91285094	-28.99926117	0	0
8280	11.01187139	-28.99917869	0	0
8340	11.11105872	-28.99909931	0	0
8400	11.21025293	-28.99902153	0	0
8460	11.30907716	-28.99894928	0	0
8520	11.4078387	-28.99886252	0	0
8580	11.5066558	-28.99878625	0	0
8640	11.60544617	-28.99870126	0	0
8700	11.70430033	-28.99863512	0	0
8760	11.80314342	-28.99854871	0	0
8820	11.90201886	-28.9984638	0	0
8880	12.00117434	-28.99838107	0	0
8940	12.1007097	-28.99829892	0	0
9000	12.19989737	-28.99821938	0	0
9060	12.29920439	-28.99814009	0	0
9120	12.39808881	-28.99805359	0	0
9180	12.4970246	-28.99797186	0	0
9240	12.59614061	-28.99788553	0	0
9300	12.69535393	-28.99780163	0	0
9360	12.79430782	-28.99772015	0	0
9420	12.89333758	-28.99764187	0	0
9480	12.99199535	-28.9975614	0	0
9540	13.09042739	-28.9974718	0	0
9600	13.18924324	-28.99738882	0	0
9660	13.2883983	-28.9973055	0	0
9720	13.38748237	-28.99727315	0	0
9780	13.48664791	-28.99728958	0	0
9840	13.5849274	-28.99728907	0	0
9900	13.68292853	-28.99728966	0	0
9960	13.7808419	-28.99729083	0	0
10020	13.87937067	-28.9972936	0	0
10080	13.97701029	-28.99730232	0	0
10140	14.07308911	-28.99730902	0	0
10200	14.1681528	-28.99731849	0	0
10260	14.2625591	-28.99732436	0	0
10320	14.35656834	-28.99733266	0	0
10380	14.45037207	-28.99733425	0	0
10440	14.54450637	-28.99734817	0	0
10500	14.63795051	-28.99735009	0	0
10560	14.7323185	-28.99735881	0	0
10620	14.82798108	-28.9973677	0	0
10680	14.92341542	-28.99738035	0	0
10740	15.01842764	-28.99739661	0	0
10800	15.11378562	-28.99740382	0	0
10860	15.2099227	-28.9974138	0	0
10920	15.30535477	-28.99742142	0	0
10980	15.39849557	-28.99742796	0	0
11040	15.49121635	-28.997421	0	0
11100	15.58393403	-28.99742553	0	0
11160	15.67626245	-28.99742067	0	0
11220	15.76867755	-28.99741782	0	0
11280	15.86108744	-28.99742167	0	0
11340	15.95328108	-28.99742612	0	0
11400	16.04563993	-28.99743534	0	0
11460	16.13910645	-28.99743534	0	0
11520	16.23399261	-28.99741472	0	0
11580	16.32976449	-28.99741773	0	0
11640	16.42578238	-28.99741002	0	0
11700	16.5214851	-28.99740525	0	0
11760	16.61497383	-28.99741095	0	0
11820	16.70647773	-28.99741581	0	0
11880	16.7976005	-28.99741271	0	0
11940	16.88893391	-28.99742226	0	0
12000	16.98041417	-28.9974288	0	0
