2013-09-19T12:37:30,37.6089340076,-75.1506621670
2013-09-19T14:37:30,30.1070129871,-81.2720425799
2013-09-19T16:37:30,26.7763300706,-91.3493738417
2013-09-19T18:37:30,25.6711842678,-88.9879141934
2013-09-19T20:37:30,24.6373446565,-96.2218044978
2013-09-19T22:37:30,23.5902424436,-87.3065280542
2013-09-20T00:37:30,21.9462774787,-96.1175580136
2013-09-20T02:37:30,20.9608653188,-93.9552170970
2013-09-20T04:37:30,19.1527492460,-94.8796407692
2013-09-20T06:37:30,26.4991432149,-89.1505553853
2013-09-20T08:37:30,32.6230169926,-79.7892339528
2013-09-20T10:37:30,37.7303898800,-75.3165399469
