2013-09-15T15:06:57,34.2998273671,-76.9274168462
2013-09-15T17:06:57,27.7440942172,-86.3535847887
2013-09-15T19:06:57,23.6679707654,-96.2931850366
2013-09-15T21:06:57,21.2867970485,-95.8263250161
2013-09-15T23:06:57,25.2824692335,-89.9172617309
2013-09-16T01:06:57,28.1891018618,-85.8243079204
2013-09-16T03:06:57,32.0167864580,-80.6350082159
2013-09-16T05:06:57,34.0086774342,-77.3865863029
2013-09-16T07:06:57,37.6846950129,-74.3539327662
2013-09-16T09:06:57,37.6414697897,-74.4042484928
2013-09-16T11:06:57,37.8569568694,-74.8089525104
